Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
DTE,"Dte Energy Company",119.72,1.14,+0.96%,118.59,119.93,118.11,353200,12/24/20
DUK,"Duke Energy Corp",89.67,0.63,+0.71%,89.22,89.72,88.8,733500,12/24/20
DVA,"Davita Healthcare Partners Inc",115.13,0.13,+0.11%,114.99,115.68,114.62,161800,12/24/20
DVN,"Devon Energy Corp",15.33,-0.33,-2.11%,15.68,15.7,15.13,2793200,12/24/20
DXC,"Dxc Technology Company",22.9,0.01,+0.04%,23.08,23.2,22.74,580700,12/24/20
DXCM,Dexcom,355.02,-0.97,-0.27%,356.54,358.28,351.72,282400,12/24/20
EA,"Electronic Arts Inc",141.81,0.3,+0.21%,141.32,142.2,140.78,688100,12/24/20
EAF,"Graftech International Ltd",9.1,0.16,+1.79%,9.05,9.12,8.78,634300,12/24/20
EBAY,"Ebay Inc",50.12,-1.01,-1.98%,51.23,51.24,49.94,2718500,12/24/20
ECL,"Ecolab Inc",216.12,2.8,+1.31%,213.22,216.36,212.06,279200,12/24/20
ED,"Consolidated Edison Company of New York",70.44,0.37,+0.53%,70.23,70.46,69.65,843500,12/24/20
EEFT,"Euronet Worldwide",142.95,2.12,+1.51%,141.05,143.13,140.16,72400,12/24/20
EFX,"Equifax Inc",193.96,1.09,+0.57%,193.41,194.48,193.04,153100,12/24/20
EHC,"Encompass Health Corp",82.68,-0.28,-0.34%,83.16,83.16,82.05,117100,12/24/20
EIX,"Edison International",62.19,0.89,+1.45%,61.73,62.23,61.01,382200,12/24/20
EL,"Estee Lauder Companies",260.95,1.32,+0.51%,261.32,261.63,259.93,285400,12/24/20
ELAN,"Elanco Animal Health Inc",30.54,0.11,+0.36%,30.58,30.75,30.29,663900,12/24/20
ELS,"Equity Lifestyle Properties",61.44,0.81,+1.34%,60.65,61.47,60.62,238200,12/24/20
EMN,"Eastman Chemical Company",101.31,0.39,+0.39%,100.8,101.41,100.2,154100,12/24/20
EMR,"Emerson Electric Company",79.98,-0.04,-0.05%,80.49,80.49,79.54,456500,12/24/20
ENPH,"Enphase Energy Inc",181.39,1.07,+0.59%,179.76,184.54,177.48,1062200,12/24/20
ENR,"Energizer Holdings Inc",43.62,0.31,+0.72%,43.46,43.73,43.03,168600,12/24/20
ENTG,"Entegris Inc",96.26,0.49,+0.51%,96.38,96.51,94.81,252100,12/24/20
EOG,"Eog Resources",49.6,-0.48,-0.96%,50.15,50.2,49.04,2128400,12/24/20
EPAM,"Epam Systems Inc",356.34,3.48,+0.99%,352.27,358.87,352.27,139200,12/24/20
EPR,"Entertainment Properties Trust",32.23,0.37,+1.16%,31.86,32.28,31.28,246800,12/24/20
EQC,"Equity Commonwealth",26.48,0.08,+0.30%,26.47,26.53,26.25,360400,12/24/20
EQH,"Axa Equitable Holdings Inc",25.1,-0.27,-1.06%,25.4,25.44,25.03,778200,12/24/20
EQIX,"Equinix Inc",705.94,2.86,+0.41%,707.94,711.43,702.6,97300,12/24/20
EQR,"Equity Residential",58.2,1.13,+1.98%,57.48,58.27,57.05,638000,12/24/20
EQT,"Eqt Corp",13.91,-0.28,-1.97%,14.23,14.27,13.85,1469400,12/24/20
ERIE,"Erie Indemnity Company",243.25,-7.75,-3.09%,249.99,251,242.29,41700,12/24/20
ES,"Eversource Energy",84.15,1.23,+1.48%,83.19,84.15,82.82,697600,12/24/20
ESI,"Element Solutions Inc",17.92,-0.21,-1.16%,18.15,18.15,17.83,385900,12/24/20
ESRT,"Empire State Realty Trust Inc",9.49,-0.03,-0.32%,9.53,9.58,9.38,449300,12/24/20
ESS,"Essex Property Trust",234.25,3.01,+1.30%,232.09,234.51,231.04,106600,12/24/20
ESTC,"Elastic N.V.",155.99,-1.04,-0.66%,157,159.9,155.48,206900,12/24/20
ETN,"Eaton Corp",118.07,1.05,+0.90%,117.2,118.07,116.01,362200,12/24/20
ETR,"Entergy Corp",95.35,-0.12,-0.13%,95.6,95.75,94.7,616100,12/24/20
ETRN,"Equitrans Midstream Corp",8.16,0.03,+0.37%,8.22,8.24,8.04,977000,12/24/20
ETSY,"Etsy Inc",190.31,0.14,+0.07%,191.21,193.74,188.08,1116600,12/24/20
EV,"Eaton Vance Corp",67.7,-0.03,-0.04%,67.69,67.96,67.47,245700,12/24/20
EVBG,"Everbridge Inc",152.34,-1.58,-1.03%,155.07,155.64,151.29,64800,12/24/20
EVR,"Evercore Partners Inc",110.46,0.16,+0.15%,111.01,111.27,110,109600,12/24/20
EVRG,"Evergy Inc",53.43,0.65,+1.23%,52.92,53.61,52.03,1141400,12/24/20
EW,"Edwards Lifesciences Corp",88.63,0.35,+0.40%,88.52,88.99,88.15,441500,12/24/20
EWBC,"East West Bancorp",50.39,-0.57,-1.12%,51.25,51.27,49.74,236700,12/24/20
EXAS,"Exact Sciences Cor",139.56,-1.44,-1.02%,141.69,142.34,138.31,359000,12/24/20
EXC,"Exelon Corp",41.83,0.12,+0.29%,41.95,41.95,41.41,1476600,12/24/20
EXEL,"Exelixis Inc",20.71,0.15,+0.75%,20.69,20.83,20.48,1136700,12/24/20
EXP,"Eagle Materials Inc",99.99,0.51,+0.51%,99,100.04,98.24,99400,12/24/20
EXPD,"Expeditors Intl",94.64,0.13,+0.14%,94.8,95.11,94.22,191000,12/24/20
EXPE,"Expedia Group Inc",126.96,0.47,+0.37%,126.94,127.43,125.75,564000,12/24/20
EXR,"Extra Space Storage Inc",114.39,1.56,+1.38%,113.25,114.44,112.86,123200,12/24/20
F,"Ford Motor Company",8.86,-0.13,-1.45%,9.01,9.02,8.8,27926898,12/24/20
FAF,"First American Corp",51.86,-0.27,-0.52%,52.33,52.33,51.18,169700,12/24/20
FANG,"Diamondback Energy",48.25,0.45,+0.94%,47.77,48.44,46.55,1609000,12/24/20
FAST,"Fastenal Company",49.52,0.43,+0.88%,49.37,49.52,49.15,704400,12/24/20
FB,"Facebook Inc",267.4,-0.71,-0.26%,268.88,270.4,266.2,6702000,12/24/20
FBHS,"Fortune Brands Home & Security",89.07,1.3,+1.48%,88.04,89.11,87.58,179900,12/24/20
FCN,"Fti Consulting",111.05,1.08,+0.98%,110.21,111.7,110.2,61400,12/24/20
FCNCA,"First Citizens Bancs",593.13,-2.63,-0.44%,596.98,596.98,583.04,22100,12/24/20
FCX,"Freeport-Mcmoran Inc",24.79,-0.07,-0.28%,24.8,25.06,24.6,5107700,12/24/20
FDS,"Factset Research Systems Inc",327.43,2.35,+0.72%,327.23,329.03,324.76,70300,12/24/20
FDX,"Fedex Corp",268.82,-1.89,-0.70%,271.36,272.03,267.19,1649300,12/24/20
FE,"Firstenergy Corp",29.68,0.39,+1.33%,29.39,29.75,29.2,1935900,12/24/20
FEYE,"Fireeye Inc",22.37,-1.67,-6.95%,23.61,23.75,21.73,20938699,12/24/20
FFIV,"F5 Networks Inc",175.61,-0.25,-0.14%,176.8,176.8,174.31,120500,12/24/20
FHB,"First Hawaiian Inc",23.19,-0.29,-1.24%,23.48,23.65,22.85,168100,12/24/20
FHN,"First Horizon Corp",12.64,-0.1,-0.78%,12.76,12.76,12.47,1310700,12/24/20
FICO,"Fair Isaac and Company Inc",518.45,4.38,+0.85%,514.46,518.45,512.08,60200,12/24/20
FIS,"Fidelity National Information Services",140.79,6.08,+4.51%,134.63,141.79,134.51,6349800,12/24/20
FISV,"Fiserv Inc",112.63,1.99,+1.80%,111.08,112.74,110.89,1683100,12/24/20
FITB,"Fifth Third Bncp",27.58,-0.15,-0.54%,27.82,27.82,27.14,1477600,12/24/20
FIVE,"Five Below Inc",158.85,2.59,+1.66%,155.94,159.34,155.1,308700,12/24/20
FIVN,"Five9 Inc",180.04,0.05,+0.03%,180.97,183.19,179.55,159800,12/24/20
FL,"Footlocker Inc",39.49,-0.62,-1.55%,40,40.06,39.19,676200,12/24/20
FLIR,"Flir Systems Inc",44.54,0.3,+0.68%,45.16,45.34,44.26,1208600,12/24/20
FLO,"Flowers Foods",23.16,0.16,+0.70%,22.99,23.19,22.94,231700,12/24/20
FLS,"Flowserve Corp",36.68,-0.07,-0.19%,36.83,36.84,36.31,148000,12/24/20
FLT,"Fleetcor Technologies",270.49,0.84,+0.31%,269.17,272.53,268.91,368600,12/24/20
FMC,"FMC Corp",114.43,0.59,+0.52%,113.5,114.72,113.5,176500,12/24/20
FNB,"F.N.B. Corp",9.41,-0.06,-0.63%,9.5,9.5,9.28,1011500,12/24/20
FND,"Floor & Decor Holdings Inc",99.86,0.56,+0.56%,99.22,100,98.46,270800,12/24/20
FNF,"Fidelity National Financial",38.53,0.09,+0.23%,38.5,38.63,38.2,376800,12/24/20
FOX,"Fox Corp Cl B",28,0.25,+0.90%,27.75,28.13,27.75,475900,12/24/20
FOXA,"Fox Corp Cl A",28.31,0.2,+0.71%,28.05,28.53,28.05,1363500,12/24/20
FR,"First Industrial Realty Trust",41.56,0.41,+1.00%,41.31,41.61,41.13,180500,12/24/20
FRC,"First Republic Bank",140.53,0.07,+0.05%,140.5,140.81,139.13,185600,12/24/20
FRT,"Federal Realty Investment Trust",86.58,0.47,+0.55%,86.57,87.01,85.32,231500,12/24/20
FSLR,"First Solar Inc",102.4,0.57,+0.56%,101.83,103.29,99.69,1340600,12/24/20
FSLY,"Fastly Inc",97.49,-3.13,-3.11%,101.51,102.8,97.02,2757700,12/24/20
FTDR,"Frontdoor Inc",50.55,0.11,+0.22%,50.49,50.78,50.04,62800,12/24/20
FTNT,"Fortinet Inc",149.79,-0.45,-0.30%,149.97,151.5,148.54,425500,12/24/20
FTV,"Fortive Corp",69.64,0.29,+0.42%,69.81,69.83,68.9,412000,12/24/20
FWONA,"Liberty Media F1 Series A",38.05,0.29,+0.77%,37.77,38.05,37.49,40300,12/24/20
FWONK,"Liberty Media F1 Series K",41.67,0.45,+1.09%,41.33,41.73,40.99,97500,12/24/20
G,"Genpact Ltd",41.75,-0.01,-0.02%,41.88,41.89,41.48,323200,12/24/20
GBT,"Global Blood Ther",45.67,0.42,+0.93%,45.55,46.63,45.24,319100,12/24/20
GD,"General Dynamics Corp",149.01,0.86,+0.58%,148.34,149.15,147.6,447400,12/24/20
GDDY,"Godaddy Inc",84.96,0.3,+0.35%,84.94,85.3,84.06,248800,12/24/20
GE,"General Electric Company",10.65,-0.21,-1.93%,10.85,10.85,10.62,30049600,12/24/20
GGG,"Graco Inc",72.84,0.1,+0.14%,72.94,73.01,72.37,111500,12/24/20
GH,"Guardant Health Inc",133.79,-0.65,-0.48%,134.5,136.2,132.81,171100,12/24/20
GHC,"Graham Holdings Company",524.1,16.42,+3.23%,511,525,509.35,17500,12/24/20
GILD,"Gilead Sciences Inc",57.07,-0.31,-0.54%,57.33,57.41,56.96,3441300,12/24/20
GIS,"General Mills",59.13,0.14,+0.24%,58.75,59.16,58.62,1127400,12/24/20
GL,"Globe Life Inc",92.87,-0.03,-0.03%,93.3,93.56,91.88,76000,12/24/20
GLOB,"Globant S.A.",218.67,-2.76,-1.25%,222.46,222.46,216.27,51800,12/24/20
GLPI,"Gaming & Leisure",43,0.7,+1.65%,42.35,43.01,42.03,393500,12/24/20
GLW,"Corning Inc",36.27,-0.08,-0.22%,36.5,36.59,35.95,1190700,12/24/20
GM,"General Motors Company",41.58,-0.87,-2.05%,42.06,42.2,41.21,7825300,12/24/20
GMED,"Globus Medical Inc",65.32,-0.55,-0.83%,66.1,66.32,65.08,456700,12/24/20
GNRC,"Generac Holdings Inc",233.2,6.19,+2.73%,227.26,237.99,227,816100,12/24/20
GNTX,"Gentex Corp",33.85,-0.11,-0.32%,34.02,34.04,33.66,445000,12/24/20
GO,"Grocery Outlet Holding Corp",40.4,-0.15,-0.37%,40.4,40.5,39.65,352400,12/24/20
GOCO,"Gohealth Inc Cl A",14.1,0.18,+1.29%,13.87,14.16,13.64,256600,12/24/20
GOOG,"Alphabet Cl C",1738.85,6.47,+0.37%,1735,1746,1729.11,346700,12/24/20
GOOGL,"Alphabet Cl A",1734.16,5.93,+0.34%,1729,1742.41,1724.35,465600,12/24/20
GPC,"Genuine Parts Company",99.36,-0.04,-0.04%,99.8,99.87,98.39,149400,12/24/20
GPK,"Graphic Packaging Holding Company",16.93,0.19,+1.14%,16.82,16.94,16.69,772800,12/24/20
GPN,"Global Payments Inc",205.55,5.29,+2.64%,200.19,205.92,200.19,954100,12/24/20
GPS,"Gap Inc",20.43,-0.27,-1.30%,20.73,20.73,20.27,2149800,12/24/20
GRA,"W.R. Grace & Company",55.31,0.74,+1.36%,54.75,55.44,54.3,73900,12/24/20
GRMN,"Garmin Ltd",120.21,-0.03,-0.02%,120.68,120.68,119.23,166100,12/24/20
GRUB,"Grubhub Inc",73.6,0.54,+0.74%,72.91,73.64,72.75,342500,12/24/20
GS,"Goldman Sachs Group",256.16,-0.29,-0.11%,257.04,257.62,253.75,968100,12/24/20
GTES,"Gates Industrial Corp Plc",13.09,0.02,+0.15%,13.11,13.17,12.92,69300,12/24/20
GWRE,"Guidewire Software Inc",127.21,-1.34,-1.04%,128.07,128.84,127.01,179800,12/24/20
GWW,"W.W. Grainger",415.57,4.91,+1.20%,410.37,416.04,410.37,152800,12/24/20
H,"Hyatt Hotels Corp",72.82,-0.09,-0.12%,73.04,73.25,72.14,93400,12/24/20
HAE,"Haemonetics Corp",118.75,0.8,+0.68%,118.41,118.82,117.39,86600,12/24/20
HAIN,"Hain Celestial Group",40,0.13,+0.33%,39.82,40.11,39.63,360000,12/24/20
HAL,"Halliburton Company",19.21,-0.27,-1.39%,19.57,19.59,18.99,2895500,12/24/20
HAS,"Hasbro Inc",93.15,0.4,+0.43%,93.22,93.34,92.01,201000,12/24/20
HBAN,"Huntington Bcshs",12.35,-0.1,-0.80%,12.51,12.51,12.16,4545200,12/24/20
HBI,"Hanesbrands Inc",14.59,-0.14,-0.95%,14.79,14.8,14.37,2241400,12/24/20
HCA,"Hca Holdings Inc",164.24,-1.62,-0.98%,166.87,166.87,164.08,288800,12/24/20
HD,"Home Depot",270.92,1.11,+0.41%,269.44,271.36,269.4,1093900,12/24/20
HDS,"HD Supply Hlds Cmm",55.99,0.12,+0.21%,55.93,56.08,55.9,2879500,12/24/20
HE,"Hawaiian Electric Industries",34.59,0.1,+0.29%,34.7,34.7,34.25,153000,12/24/20
HEI,"Heico Corp",131.2,-0.45,-0.34%,131.75,131.8,130.38,84500,12/24/20
HEI.A,"Heico Cp Cl A",118.28,-0.49,-0.41%,119.5,119.5,117.67,45200,12/24/20
HES,"Hess Corp",53.54,-0.66,-1.22%,54.19,54.25,53.28,783100,12/24/20
HFC,"Hollyfrontier Corp",25.35,-0.1,-0.39%,25.4,25.5,24.99,731600,12/24/20
HHC,"Howard Hughes Corp",79.73,-0.87,-1.08%,81.21,81.21,79.24,91500,12/24/20
HIG,"Hartford Financial Services Group",48.41,0.14,+0.29%,48.17,48.42,47.72,490700,12/24/20
HII,"Huntington Ingalls Industries",165.4,-1.15,-0.69%,166.6,166.6,163.88,94600,12/24/20
HIW,"Highwoods Properties",38.7,0.25,+0.65%,38.67,38.71,38.08,272400,12/24/20
HLF,"Herbalife Ltd",48.44,-0.06,-0.12%,48.98,48.98,48.11,212500,12/24/20
HLT,"Hilton Inc",106.89,0.38,+0.36%,106.56,106.89,105.65,822300,12/24/20
HOG,"Harley-Davidson Inc",37.11,-0.44,-1.17%,37.45,37.93,36.82,408600,12/24/20
HOLX,"Hologic Inc",74.77,-0.29,-0.39%,74.85,75.1,74.2,571700,12/24/20
HON,"Honeywell International Inc",209.53,-0.46,-0.22%,210.53,210.7,208.6,754900,12/24/20
HP,"Helmerich & Payne",24.2,-0.31,-1.26%,24.7,24.7,23.86,288500,12/24/20
HPE,"Hewlett Packard Enterprise Comp",11.76,0.01,+0.09%,11.83,11.84,11.66,2539900,12/24/20
HPP,"Hudson Pacific Properties",23.88,0.04,+0.17%,23.87,23.96,23.5,518900,12/24/20
HPQ,"Hp Inc",24.26,0.05,+0.21%,24.33,24.45,24.16,2309700,12/24/20
HRB,"H&R Block",15.47,-0.1,-0.64%,15.57,15.65,15.29,1094400,12/24/20
HRC,"Hill-Rom Holdings Inc",97.94,0.29,+0.30%,98.01,98.58,97.26,59800,12/24/20
HRL,"Hormel Foods Corp",47.17,-0.17,-0.36%,47.23,47.29,46.82,567300,12/24/20
HSIC,"Henry Schein Inc",65.83,-0.61,-0.92%,66.31,66.4,65.25,155800,12/24/20
HST,"Host Marriott Financial Trust",14.2,0.16,+1.14%,14.05,14.2,13.88,2138500,12/24/20
HSY,"Hershey Foods Corp",149.95,0.5,+0.33%,149.3,150.18,148.84,188200,12/24/20
HTA,"Healthcare Trust of America",27.47,0.15,+0.55%,27.36,27.52,27.12,569100,12/24/20
HUBB,"Hubbell Inc B",160.83,1.26,+0.79%,160.47,160.84,158.99,67400,12/24/20
HUBS,"Hubspot Inc",414.76,3.84,+0.93%,409.44,416,407.46,146000,12/24/20
HUM,"Humana Inc",404.83,-0.26,-0.06%,403.89,407.24,403,271000,12/24/20
HUN,"Huntsman Corp",25.53,0.01,+0.04%,25.5,25.68,25.28,174700,12/24/20
HWM,"Howmet Aerospace Inc",27.38,-0.39,-1.40%,27.76,27.82,27.11,878500,12/24/20
HXL,"Hexcel Corp",48.79,0.01,+0.02%,48.56,49,47.49,424900,12/24/20
HZNP,"Horizon Therapeutics",68.92,1.25,+1.85%,68.14,69.42,67.98,523100,12/24/20
IAA,"Iaa Inc",64.94,0.12,+0.19%,65.3,65.91,64.46,182900,12/24/20
IAC,"Iac Holdings Inc",179.48,1.11,+0.62%,179,182.77,178.45,206600,12/24/20
IART,"Integra Lifesciences",66.39,0.86,+1.31%,65.77,66.57,65.3,167200,12/24/20
IBKR,"Interactive Brokers",61.08,0.22,+0.36%,61.22,61.22,60.41,253500,12/24/20
IBM,"International Business Machines",124.69,0.79,+0.64%,125,125.1,124.21,1761100,12/24/20
ICE,"Intercontinental Exchange",112.69,0.51,+0.45%,111.96,112.95,111.81,511200,12/24/20
ICUI,"I C U Medical Inc",211.72,0.55,+0.26%,211.17,213.27,209.84,36500,12/24/20
IDA,"Idacorp Inc",95.11,1.1,+1.17%,94.4,95.3,93.48,110700,12/24/20
IDXX,"Idexx Laboratories",497.14,3.46,+0.70%,495.82,499.12,493.16,69500,12/24/20
IEX,"Idex Corp",196.56,1.75,+0.90%,194.9,196.56,192.88,152800,12/24/20
IFF,"International Flavors & Fragrances",110.06,-0.47,-0.43%,110.04,110.15,109.26,626800,12/24/20
ILMN,"Illumina Inc",367.29,0.77,+0.21%,363.45,369.06,362.01,269200,12/24/20
INCY,"Incyte Corp",87.37,-0.56,-0.64%,87.95,88.37,87.04,182100,12/24/20
INFO,"IHS Markit Ltd",86.37,0.77,+0.90%,85.52,86.58,85.52,1775600,12/24/20
INGR,"Ingredion Inc",79.36,-0.27,-0.34%,79.75,79.75,78.7,115000,12/24/20
INTC,"Intel Corp",47.07,0.5,+1.07%,46.6,47.09,46.34,11865600,12/24/20
INTU,"Intuit Inc",381.16,4.24,+1.12%,377.51,381.79,377.43,441900,12/24/20
INVH,"Invitation Homes Inc",29.11,0.47,+1.64%,28.81,29.11,28.76,616700,12/24/20
IONS,"Ionis Pharmaceuticals",59.68,-0.59,-0.98%,60.18,60.85,59.47,1105100,12/24/20
IOVA,"Iovance Biotherapeutics Inc",49.55,-0.16,-0.32%,49.57,50.45,48.72,388900,12/24/20
IP,"International Paper Company",49.76,0.21,+0.42%,49.74,49.8,49.19,439100,12/24/20
IPG,"Interpublic Group of Companies",23.52,0,0.00%,23.61,23.61,23.27,850600,12/24/20
IPGP,"Ipg Photonics Corp",220.97,0.81,+0.37%,221.42,222.44,219.19,40100,12/24/20
IPHI,"Inphi Corp",160.5,1.76,+1.11%,159.19,160.51,158.13,218700,12/24/20
IQV,"Iqvia Holdings Inc",175.94,0.39,+0.22%,175.91,176.46,174.94,261700,12/24/20
IR,"Ingersoll Rand Inc",46.03,0.27,+0.59%,45.78,46.04,45.19,609700,12/24/20
IRM,"Iron Mountain Inc",29.54,0.07,+0.24%,29.64,29.69,29.33,1070800,12/24/20
ISRG,"Intuitive Surg Inc",807,-2.65,-0.33%,810.71,812.34,803.01,163200,12/24/20
IT,"Gartner Inc",158.63,1.59,+1.01%,158,159.36,157.41,150900,12/24/20
ITT,"ITT Inc",76.49,0.22,+0.29%,76.17,76.5,75.66,88200,12/24/20
ITW,"Illinois Tool Works Inc",202.44,0.46,+0.23%,202.18,202.97,201.07,309000,12/24/20
IVZ,"Invesco Plc",17.61,0.06,+0.34%,17.62,17.62,17.38,849500,12/24/20
J,"Jacobs Engineering Group Inc",107.28,0.43,+0.40%,106.84,107.33,106.56,144500,12/24/20
JAMF,"Jamf Holding Corp",32.05,-0.31,-0.96%,32.74,32.82,31.69,468600,12/24/20
JAZZ,"Jazz Pharma Plc",157.28,1.26,+0.81%,156.66,158.1,154.88,197300,12/24/20
JBGS,"Jbg Smith Properties",30.88,0.11,+0.36%,30.71,30.94,30.39,140800,12/24/20
JBHT,"J B Hunt Transport",137.42,-1.02,-0.74%,138.11,138.65,136.72,245200,12/24/20
JBL,"Jabil Circuit",42.87,-0.46,-1.06%,43.32,43.52,42.52,329000,12/24/20
JBLU,"Jetblue Airways Cp",14.43,-0.04,-0.28%,14.6,14.6,14.24,4380000,12/24/20
JCI,"Johnson Controls Intl",45.93,0.01,+0.02%,46.2,46.2,45.67,842500,12/24/20
JEF,"Jefferies Financial Group Inc",23.67,0,0.00%,23.76,23.76,23.52,282500,12/24/20
JKHY,"Jack Henry & Assoc",157.69,1.76,+1.13%,155.9,158.45,155.65,202700,12/24/20
JLL,"Jones Lang Lasalle Inc",153.76,1.91,+1.26%,153.07,154.04,151.08,97300,12/24/20
JNJ,"Johnson & Johnson",152.47,0.53,+0.35%,151.85,153.04,151.82,2114900,12/24/20
JNPR,"Juniper Networks",22.4,0.06,+0.27%,22.46,22.46,22.22,758000,12/24/20
JPM,"JP Morgan Chase & Company",124.52,-0.55,-0.44%,125.09,125.55,123.57,4164900,12/24/20
JW.A,"John Wiley Sons Cl A",45.25,0.29,+0.65%,45.2,45.53,44.87,111400,12/24/20
JWN,Nordstrom,30.34,-0.55,-1.78%,30.9,30.9,29.88,2037200,12/24/20
K,"Kellogg Company",61.78,0.17,+0.28%,61.58,61.9,61.42,524800,12/24/20
KDP,"Keurig Dr Pepper Inc",31.88,0.27,+0.85%,31.6,31.9,31.56,1668700,12/24/20
KEX,"Kirby Corp",51.43,0.2,+0.39%,51.26,51.53,50.71,192900,12/24/20
KEY,Keycorp,16.19,-0.14,-0.86%,16.38,16.4,15.97,2250800,12/24/20
KEYS,"Keysight Technologies Inc Comm",130.95,0.53,+0.41%,130.71,130.99,130.12,233800,12/24/20
KHC,"Kraft Heinz Company",34.98,0.18,+0.52%,34.79,34.98,34.62,1575900,12/24/20
KIM,"Kimco Realty Corp",14.52,0.13,+0.90%,14.46,14.65,14.27,921500,12/24/20
KKR,"KKR & CO LP",39.84,0.19,+0.48%,39.74,39.85,39.53,771700,12/24/20
KLAC,"K L A-Tencor Corp",259.08,6.29,+2.49%,254.86,259.08,253.97,367200,12/24/20
KMB,"Kimberly-Clark Corp",133.89,0.39,+0.29%,133.57,134.35,133.05,529700,12/24/20
KMI,"Kinder Morgan",13.83,0,0.00%,13.83,13.86,13.69,5520100,12/24/20
KMPR,"Kemper Corp",77.15,-0.08,-0.10%,77.64,77.87,76.57,45800,12/24/20
KMX,"Carmax Inc",92.3,-0.88,-0.94%,93.28,93.47,91.25,1042200,12/24/20
KNX,"Knight-Swift Transporation Inc",42.21,-0.14,-0.33%,42.26,42.42,41.97,423800,12/24/20
KO,"Coca-Cola Company",53.44,0.36,+0.68%,53.02,53.55,53.02,3265500,12/24/20
KR,"Kroger Company",31.53,0.14,+0.45%,31.29,31.62,31.25,2918900,12/24/20
KRC,"Kilroy Realty Corp",56.63,1.01,+1.82%,55.85,56.63,55.03,284800,12/24/20
KSS,"Kohl's Corp",38.91,-0.82,-2.06%,39.36,39.51,38.36,2173000,12/24/20
KSU,"Kansas City Southern",199.73,0.51,+0.26%,199.22,200.27,197.05,385700,12/24/20
L,"Loews Corp",44,-0.1,-0.23%,44.11,44.24,43.74,300100,12/24/20
LAMR,"Lamar Advertis A",81.39,0.07,+0.09%,81.58,81.58,80.67,59800,12/24/20
LAZ,"Lazard Ltd",41.6,0.91,+2.24%,41,41.85,40.71,337600,12/24/20
LB,"L Brands Inc",38.96,-0.23,-0.59%,39.25,39.25,38.23,1045200,12/24/20
LBRDA,"Liberty Broadbd A",158.75,2.92,+1.87%,155.48,158.93,155.48,61200,12/24/20
LBRDK,"Liberty Broadbd C",159.43,2.41,+1.53%,156.14,159.71,152.95,497500,12/24/20
LDOS,"Leidos Holdings Inc",104.24,-0.37,-0.35%,105.09,105.12,103.4,198100,12/24/20
LEA,"Lear Corp",159.86,-2.05,-1.27%,162.87,162.87,158.56,179500,12/24/20
LECO,"Lincoln Elec Hld",118.81,-0.04,-0.03%,119.62,119.62,117.75,72100,12/24/20
LEG,"Leggett & Platt Inc",42.48,0.59,+1.41%,41.89,42.56,41.36,568200,12/24/20
LEN,"Lennar Corp",80.43,1.86,+2.37%,78.59,80.5,77.83,955400,12/24/20
LEN.B,"Lennar Corp Cl B",64.43,1.38,+2.19%,62.62,64.43,62.4,24600,12/24/20
LFUS,"Littelfuse Inc",251.66,-0.05,-0.02%,252.91,253.7,248.97,25900,12/24/20
LGF.A,"Lions Gate Entertainment Corp Cl A",10.9,0.38,+3.61%,10.59,10.91,10.15,798500,12/24/20
LGF.B,"Lions Gate Entertainment Corp Cl B",9.99,0.32,+3.31%,9.66,10,9.31,443000,12/24/20
LH,"Laboratory Corp of America Holdings",203.87,-0.19,-0.09%,205,205,202.74,206000,12/24/20
LHX,"L3Harris Technologies Inc",185.16,-0.69,-0.37%,186,186.61,184.46,281700,12/24/20
LII,"Lennox International",273.43,0.01,0.00%,273.29,275.06,272,72400,12/24/20
LIN,"Linde Plc",256.62,1.52,+0.60%,254.8,256.98,254.77,276300,12/24/20
LITE,"Lumentum Hld",98.3,0.17,+0.17%,98,98.94,97.65,519300,12/24/20
LKQ,"LKQ Corp",36.26,0.01,+0.03%,36.4,36.4,35.84,334600,12/24/20
LLY,"Eli Lilly and Company",166.66,1.18,+0.71%,165.85,167.94,165.85,627200,12/24/20
LMND,"Lemonade Inc",125.11,-9.34,-6.95%,129.5,131.61,122.55,2812700,12/24/20
LMT,"Lockheed Martin Corp",351.97,0.37,+0.11%,352.83,354.06,350.4,508700,12/24/20
LNC,"Lincoln National Corp",49.74,-0.21,-0.42%,49.89,49.95,49.04,484400,12/24/20
LNG,"Cheniere Energy",57.9,-0.31,-0.53%,58.09,58.62,57.28,433800,12/24/20
LNT,"Alliant Energy Corp",50.02,0.48,+0.97%,49.58,50.07,47.61,743100,12/24/20
LOPE,"Grand Canyon Educati",94.94,0.15,+0.16%,95.18,95.33,93.89,72100,12/24/20
LOW,"Lowe's Companies",162.77,0.34,+0.21%,162.43,163.2,162.1,1044600,12/24/20
LPLA,"Lpl Financial Hld",103.84,-0.41,-0.39%,104.57,104.89,103.37,89200,12/24/20
LRCX,"Lam Research Corp",480.34,9.21,+1.95%,473.68,480.34,472.9,332900,12/24/20
LSI,"Life Storage",119.41,2.43,+2.08%,117.22,119.41,117.22,80700,12/24/20
LSTR,"Landstar System",135.36,-0.01,-0.01%,135.17,135.53,134.05,79800,12/24/20
LSXMA,"Liberty Srs XM CS A",42.68,0.11,+0.26%,42.63,42.8,42.34,132400,12/24/20
LSXMK,"Liberty Srs XM CS C",42.79,0.11,+0.26%,42.75,43,42.37,233000,12/24/20
LULU,"Lululemon Athletica",351.42,-3.71,-1.04%,355,356.39,350.45,757700,12/24/20
