Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
TNAV,"Telenav Inc",4.71,-0.02,-0.42%,4.74,4.74,4.7,177200,12/24/20
TNC,"Tennant Company",69.53,-0.24,-0.34%,70.27,70.45,69.52,48100,12/24/20
TNET,"Trinet Group Inc",82.14,-0.58,-0.70%,83.27,83.27,81.63,89900,12/24/20
TOWN,"Towne Bank",23.46,0.11,+0.47%,23.34,23.61,22.89,51400,12/24/20
TPB,"Turning Point Brands",47,0.97,+2.11%,46.17,47.38,46.17,70400,12/24/20
TPC,"Tutor Perini Corp",13.44,-0.1,-0.74%,13.44,13.69,13.34,69900,12/24/20
TPCO,"Tribune Publishing Company",12.75,0.32,+2.57%,12.53,12.88,12.53,74700,12/24/20
TPH,"Tri Pointe Homes Inc",17.81,0.47,+2.71%,17.33,17.85,17.14,608700,12/24/20
TPIC,"Tpi Composites Inc",55.14,-1.66,-2.92%,58.11,58.11,54.51,314500,12/24/20
TPRE,"Third Point Reinsurance Ltd Company",9.26,0.09,+0.98%,9.2,9.27,9.05,102600,12/24/20
TPTX,"Turning Point Therapeutics Inc",130.1,-0.46,-0.35%,128.46,133.8,128.18,98400,12/24/20
TR,"Tootsie Roll Industries",30.4,0.37,+1.23%,29.96,30.5,29.85,77100,12/24/20
TRC,"Tejon Ranch Company",15.2,0.03,+0.20%,15.15,15.2,15.04,29900,12/24/20
TREC,"Trecora Resources",6.78,-0.06,-0.88%,6.8,6.81,6.73,10400,12/24/20
TRHC,"Tabula Rasa Healthcare Inc",40.53,0.86,+2.17%,40.1,40.84,39.86,156200,12/24/20
TRMK,"Trustmark Corp",27.34,0.2,+0.74%,27.16,27.38,26.85,128000,12/24/20
TRNO,"Terreno Realty Corp",57.53,0.98,+1.73%,56.9,57.53,56.65,109500,12/24/20
TRNS,"Transcat Inc",33.03,-0.25,-0.75%,33.43,33.47,32.26,8800,12/24/20
TROX,"Tronox Inc",14.55,0.23,+1.61%,14.4,14.65,14.3,200700,12/24/20
TRS,"Trimas Corp",32.04,0.54,+1.71%,31.57,32.05,31.11,176200,12/24/20
TRST,"Trustco Bank Corp NY",6.6,-0.01,-0.15%,6.62,6.65,6.52,117800,12/24/20
TRTN,"Triton International Ltd",47.77,-0.28,-0.58%,48.12,48.12,47.64,230400,12/24/20
TRTX,"Tpg Re Finance Trust Inc",10.68,-0.35,-3.17%,10.73,10.76,10.42,448400,12/24/20
TRUE,"Truecar Inc",4.51,0.01,+0.22%,4.5,4.55,4.41,247800,12/24/20
TRUP,"Trupanion Inc",120.65,-0.38,-0.31%,121.22,122.72,119.01,155400,12/24/20
TSBK,"Timberland Bancorp",24.55,-0.33,-1.33%,26,26,24.32,24100,12/24/20
TSC,"Tristate Capital Hld",16.78,-0.04,-0.24%,16.99,17.44,16.47,25200,12/24/20
TSE,"Trinseo S.A.",50.97,0.12,+0.24%,50.94,51.16,50.13,161200,12/24/20
TTEC,"Teletech Hlds",76.96,0.41,+0.54%,76.47,76.96,75.91,36600,12/24/20
TTEK,"Tetra Tech Inc",115.42,-0.02,-0.02%,115.66,115.89,114.38,80400,12/24/20
TTGT,"Techtarget Inc",60.5,-0.64,-1.05%,61.62,61.95,60.3,104800,12/24/20
TTMI,"TTM Technologies",13.71,0.11,+0.81%,13.68,13.74,13.5,438700,12/24/20
TUP,"Tupperware Corp",35.37,0,0.00%,35.42,36.13,34.78,326000,12/24/20
TVTX,"Travere Therapeutics Inc",27.62,-0.25,-0.90%,27.86,28.12,27.42,132100,12/24/20
TVTY,"Tivity Health",19.6,0.19,+0.98%,19.52,19.75,19.27,87800,12/24/20
TWNK,"Hostess Brands Inc",14.13,0.02,+0.14%,14.09,14.16,14.06,331700,12/24/20
TWO,"Two Harbors Investments Corp",6.54,-0.09,-1.36%,6.65,6.68,6.45,2644000,12/24/20
TWST,"Twist Bioscience Corp",164.04,-2.72,-1.63%,167.79,169.3,159.22,254500,12/24/20
TXMD,"Therapeuticsmd Inc",1.19,-0.01,-0.83%,1.21,1.21,1.18,2038000,12/24/20
TXRH,"Texas Roadhouse Inc",79.96,0.08,+0.10%,80.34,80.61,79.54,171000,12/24/20
TYME,"Tyme Technologies",1.14,0,0.00%,1.15,1.16,1.12,188800,12/24/20
UBA,"Urstadt Biddle Properties Inc",14.09,0.14,+1.00%,14,14.09,13.8,189000,12/24/20
UBFO,"United Security Bcsh",6.92,-0.08,-1.14%,7.09,7.12,6.92,4700,12/24/20
UBSI,"United Bkshs Inc",31.88,0.12,+0.38%,31.61,31.95,31.08,275500,12/24/20
UBX,"Unity Biotechnology Inc",5.57,-0.02,-0.36%,5.66,5.69,5.51,176000,12/24/20
UCBI,"United Comm Banks",28.71,0.33,+1.16%,28.62,28.71,28.3,219100,12/24/20
UCTT,"Ultra Clean Holdings",31.65,0.47,+1.51%,31.48,31.98,31.25,119700,12/24/20
UE,"Urban Edge Properties",13.58,0.05,+0.37%,13.6,13.63,13.3,241400,12/24/20
UEC,"Uranium Energy",1.76,0.01,+0.57%,1.79,1.79,1.66,1387000,12/24/20
UEIC,"Universal Elect IN",52.02,-0.27,-0.52%,52.43,52.87,51.5,36700,12/24/20
UFCS,"United Fire Group",24.53,0.05,+0.20%,25.01,25.01,24.21,58700,12/24/20
UFI,"Unifi Inc",17.1,-0.21,-1.21%,17.38,17.5,17,68700,12/24/20
UFPI,"Universal Forest Prd",56.41,0.58,+1.04%,56,56.43,55.56,88200,12/24/20
UFPT,"U F P Tech Inc",46.2,0.17,+0.37%,45.73,46.8,45.71,3400,12/24/20
UFS,"Domtar Corp",30.98,0.1,+0.32%,30.96,31.04,30.33,180600,12/24/20
UHT,"Universal Health Realty Income Trust",65.06,1.62,+2.55%,64.25,65.69,63.51,19400,12/24/20
UIHC,"United Insurance Hld",6.08,0.52,+9.35%,5.65,6.16,5.65,136000,12/24/20
UIS,"Unisys Corp",19.06,0.17,+0.90%,19,19.14,18.87,210800,12/24/20
ULBI,"Ultralife Corp",6.36,-0.11,-1.70%,6.5,6.5,6.36,16900,12/24/20
ULH,"Universal Logis Hld",20.72,-0.04,-0.19%,20.95,20.98,20.72,10300,12/24/20
UMBF,"Ump Financial Corp",69.15,-0.64,-0.92%,70,70,68.51,47200,12/24/20
UMH,"Umh Properties",15.02,0.03,+0.20%,15.1,15.15,14.9,89500,12/24/20
UNF,"Unifirst Corp",207.99,-0.09,-0.04%,208.58,209.99,206.73,31100,12/24/20
UNFI,"United Nat Foods",16.34,-0.08,-0.49%,16.45,16.48,15.98,658000,12/24/20
UNIT,"Uniti Group Inc",11.59,-0.09,-0.77%,11.67,11.77,11.54,1367000,12/24/20
UNTY,"Unity Bancorp Inc",17.27,0.37,+2.19%,17.85,17.85,16.95,5300,12/24/20
UPLD,"Upland Software Inc",46.63,-0.37,-0.79%,47.31,47.66,46.49,64700,12/24/20
UPWK,"Upwork Inc",37.8,-0.63,-1.64%,38.8,39.42,37.61,605400,12/24/20
URBN,"Urban Outfitters Inc",26.76,-0.18,-0.67%,27.05,27.05,26.54,484900,12/24/20
URGN,"Urogen Pharma Ltd",18.87,-0.08,-0.42%,18.98,19.2,18.65,83400,12/24/20
USCR,"U S Concrete Inc",38.69,-0.31,-0.79%,39.19,39.56,38.21,88100,12/24/20
USLM,"U S Lime & Mineral",114,-0.47,-0.41%,115.46,115.46,113.35,2500,12/24/20
USNA,"Usana Health Sciences Inc",77.79,-0.76,-0.97%,78.99,79.28,77.45,42100,12/24/20
USPH,"U.S. Physical Therapy",120.85,0.25,+0.21%,121.76,122.63,119.79,17500,12/24/20
USX,"U.S. Xpress Enterprises Inc Cl A",6.93,-0.03,-0.43%,7.01,7.06,6.82,115100,12/24/20
UTI,"Universal Technical Institute Inc",6.38,-0.09,-1.39%,6.5,6.5,6.34,29000,12/24/20
UTL,"Unitil Corp",42.4,0.19,+0.45%,42.32,42.69,41.83,18100,12/24/20
UTMD,"Utah Medical Prod",85.45,-0.15,-0.18%,86.31,86.31,85.13,1800,12/24/20
UUUU,"Energy Fuels Inc",4.15,0.08,+1.97%,4.22,4.28,3.98,3310600,12/24/20
UVE,"Universal Insurance Holdings Inc",14.75,0.09,+0.61%,14.65,14.79,14.53,38000,12/24/20
UVSP,"Univest Corp of Penn",20.39,0.17,+0.84%,20.09,20.41,19.55,62700,12/24/20
UVV,"Universal Corp",48.62,-0.15,-0.31%,48.72,48.74,48.1,34500,12/24/20
VAC,"Marriot Vacations Worldwide Cor",134.05,0.97,+0.73%,133.32,134.97,131.51,55600,12/24/20
VALU,"Value Line Inc",29.65,-0.99,-3.23%,29.65,29.65,29.65,700,12/24/20
VAPO,"Vapotherm Inc",27.78,-0.18,-0.64%,28.07,28.16,27.44,91100,12/24/20
VBIV,"Vbi Vaccines Inc CS",3.12,-0.21,-6.31%,3.31,3.36,3.12,3792300,12/24/20
VBTX,"Veritex Holdings",25.15,-0.04,-0.16%,25.35,25.36,24.79,146300,12/24/20
VC,"Visteon Corp",125.89,-1.54,-1.21%,128.27,128.27,123.98,82100,12/24/20
VCEL,"Vericel Corproation",29,0.12,+0.42%,29.13,29.25,28.51,187200,12/24/20
VCRA,"Vocera Communications Inc",40.92,-0.52,-1.25%,41.92,42.29,40.4,126300,12/24/20
VCYT,"Veracyte Inc",55.8,-1.17,-2.05%,56.94,58.15,54.88,285500,12/24/20
VEC,"Vectrus Inc",47.52,-0.07,-0.15%,47.49,47.84,46.83,16100,12/24/20
VECO,"Veeco Instrument",19,-0.13,-0.68%,19.33,19.33,18.53,222200,12/24/20
VERI,"Veritone Inc",30.69,1.34,+4.57%,29.32,30.94,28.54,605300,12/24/20
VERO,"Venus Concept Inc",1.83,-0.06,-3.17%,1.91,1.91,1.76,1070300,12/24/20
VERU,"Veru Inc",8.67,-0.46,-5.04%,9.15,9.15,8.65,1875300,12/24/20
VERY,"Vericity Inc",10,-0.43,-4.12%,10.42,10.59,10,1900,12/24/20
VG,"Vonage Holdings",13.75,0.09,+0.66%,13.68,13.88,13.59,2113200,12/24/20
VGR,"Vector Group Ltd",11.86,0,0.00%,11.93,11.95,11.71,176800,12/24/20
VHC,"Virnetx Holding Corp",5.25,-0.07,-1.32%,5.3,5.31,5.2,165700,12/24/20
VIAV,"Viavi Solutions",14.7,0.07,+0.48%,14.7,14.73,14.57,1320100,12/24/20
VICR,"Vicor Cp",93.88,-0.35,-0.37%,95.09,95.09,92.11,54100,12/24/20
VIE,"Viela Bio Inc",36.52,-0.25,-0.68%,37.95,37.95,36.52,51200,12/24/20
VIR,"Vir Biotechnology Inc",29.54,-1.85,-5.89%,30.78,31.5,29.14,317600,12/24/20
VITL,"Vital Farms Inc",26.66,-1.18,-4.24%,27.75,27.75,26.5,130500,12/24/20
VIVO,"Meridian Bioscience",20.91,-0.05,-0.24%,21.11,21.49,20.62,145300,12/24/20
VKTX,"Viking Thera",6.2,-0.09,-1.43%,6.29,6.34,6.12,877200,12/24/20
VLGEA,"Village Super Mkt",21.79,0.23,+1.07%,21.64,21.88,21.62,12300,12/24/20
VLY,"Valley National Bancorp",9.71,-0.03,-0.31%,9.81,9.83,9.58,477200,12/24/20
VMD,"Viemed Healthcare Inc",8,-0.04,-0.50%,8.01,8.1,7.95,118000,12/24/20
VNDA,"Vanda Pharmaceuticals",13.28,-0.14,-1.04%,13.06,13.6,12.83,151600,12/24/20
VNRX,"Volitionrx Ltd",4.33,0.02,+0.46%,4.4,4.43,4.3,179700,12/24/20
VOXX,"Voxx Intl Corp",14.24,0.99,+7.47%,13.25,14.66,13.12,222500,12/24/20
VPG,"Vishay Precision Group",30.08,-0.33,-1.09%,30.37,30.37,29.99,7900,12/24/20
VRA,"Vera Bradley",8.1,-0.08,-0.98%,8.17,8.17,7.98,131900,12/24/20
VRAY,"Viewray Inc",4.14,0.16,+4.02%,3.98,4.22,3.98,687400,12/24/20
VRCA,"Verrica Pharmaceuticals Inc",12,-0.63,-4.99%,12.89,13.55,11.7,106200,12/24/20
VREX,"Varex Imaging Corp",16.25,-0.05,-0.31%,16.33,16.48,16.16,1890000,12/24/20
VRNS,"Varonis Systems Inc",170.09,-0.18,-0.11%,171.96,174.55,169.45,167700,12/24/20
VRNT,"Verint Systems Inc",66.25,0.68,+1.04%,65.97,66.35,65.04,178900,12/24/20
VRRM,"Verra Mobility Corp",13.53,0.03,+0.22%,13.59,13.74,13.47,348800,12/24/20
VRS,"Verso Corp",11.96,0.01,+0.08%,11.95,12.02,11.9,90300,12/24/20
VRTS,"Virtus Inv Partners",214.86,2.82,+1.33%,212.66,215.17,210.65,28600,12/24/20
VRTU,"Virtusa Corp",51.09,0.04,+0.08%,51.21,51.22,51.02,246300,12/24/20
VRTV,"Veritiv Corp",21.04,-0.13,-0.61%,21.24,21.6,20.88,30800,12/24/20
VSEC,"V S E Cp",40.71,0.17,+0.42%,40.3,41.39,40.27,11400,12/24/20
VSH,"Vishay Intertechnology",20.47,0.07,+0.34%,20.56,20.62,20.19,338100,12/24/20
VSTM,"Verastem Inc",2.3,-0.04,-1.71%,2.33,2.38,2.3,880700,12/24/20
VSTO,"Vista Outdoor Inc",25.77,-0.43,-1.64%,26.5,26.98,25.63,622800,12/24/20
VTOL,"Bristow Group Inc",26.6,-0.4,-1.48%,26.89,27.17,26.38,24100,12/24/20
VTVT,"Vtv Theraptcs Cl A",2.05,-0.03,-1.44%,2.1,2.13,2.03,427300,12/24/20
VVI,"Viad Corp",35.07,1.01,+2.97%,34.31,35.24,34.01,67000,12/24/20
VVNT,"Vivint Smart Home Inc",22.1,-0.44,-1.95%,22.51,22.93,22.02,118800,12/24/20
VXRT,"Vaxart Inc",6.78,-0.24,-3.42%,6.98,7.01,6.75,2699400,12/24/20
VYGR,"Voyager Therapeut",7.98,-0.46,-5.45%,8.36,8.37,7.94,554200,12/24/20
VYNE,"Vyne Therapeutics Inc",1.77,-0.05,-2.75%,1.82,1.83,1.77,749300,12/24/20
WABC,"Westamerica Bancorp",54.21,0.13,+0.24%,54.4,54.4,53.22,44300,12/24/20
WAFD,"Washington Federal",25.56,-0.14,-0.54%,25.9,25.9,25.22,104400,12/24/20
WASH,"Washington TR Bncorp",44.3,-0.09,-0.20%,45.47,45.47,43.7,27000,12/24/20
WBT,"Welbilt Inc",12.29,-0.15,-1.21%,12.58,12.61,12.27,928700,12/24/20
WCC,"Wesco International",76.69,0.73,+0.96%,76.72,76.92,75.75,81700,12/24/20
WD,"Walker & Dunlop",92.62,-1.06,-1.13%,93.87,94.5,91.29,66800,12/24/20
WDFC,"W D 40 Company",260.93,-0.62,-0.24%,260.4,262.49,260.18,34100,12/24/20
WDR,"Waddell & Reed Financial",25.15,-0.01,-0.04%,25.22,25.22,25.15,298900,12/24/20
WERN,"Werner Enterprise",39.55,-0.11,-0.28%,39.79,39.79,39.33,177800,12/24/20
WETF,"Wisdomtree Invstmnts",5.5,-0.01,-0.18%,5.54,5.54,5.39,403200,12/24/20
WEYS,"Weyco Gp Inc",16.31,0.09,+0.55%,16.15,16.39,16.02,11000,12/24/20
WGO,"Winnebago Industries",65.34,0.33,+0.51%,65.02,65.92,64.53,195300,12/24/20
WHD,"Cactus Inc Cl A",25.94,-0.51,-1.93%,26.47,26.47,25.68,68100,12/24/20
WHG,"Westwood Holdings Group Inc",13.36,-0.4,-2.91%,13.71,13.77,13.3,5200,12/24/20
WIFI,"Boingo Wireless Inc",13.19,0.38,+2.97%,12.92,13.29,12.81,105500,12/24/20
WINA,"Winmark Corp",184.01,-0.95,-0.51%,184.36,184.75,184.01,2800,12/24/20
WING,"Wingstop Inc",140.76,0.58,+0.41%,140.38,142.45,139.47,162400,12/24/20
WIRE,"Encore Wire Cp",57.16,0.5,+0.88%,57.05,57.29,56.15,31600,12/24/20
WK,"Workiva Llc",92.66,0.13,+0.14%,91.99,93.02,91.78,163700,12/24/20
WKHS,"Workhorse Grp",22.97,0.24,+1.08%,22.87,24.54,22.62,11611000,12/24/20
WLDN,"Willdan Group Inc",41.36,-0.31,-0.74%,41.71,41.99,41.36,6300,12/24/20
WLFC,"Willis Lease Fin C",32.99,0.29,+0.89%,32.24,33.11,32.24,1700,12/24/20
WLL,"Whiting Petroleum Corp",26,0.38,+1.48%,25.26,26.18,24.19,266600,12/24/20
WLLAW,"Whiting Petroleum Corp",2.39,0.05,+2.14%,2.33,2.4,2.33,9700,12/24/20
WLLBW,"Whiting Petroleum Corp",2.48,-0.08,-3.13%,2.4,2.74,2.4,3200,12/24/20
WMC,"Western Asset Mortgage Capital",3.4,-0.06,-1.73%,3.41,3.42,3.31,511600,12/24/20
WMK,"Weis Markets",47.43,0.42,+0.89%,47.33,47.5,46.78,18600,12/24/20
WMS,"Advanced Drainage Systems Inc",81.48,-0.09,-0.11%,82.18,82.18,80.97,126000,12/24/20
WNC,"Wabash National Corp",17.4,-0.11,-0.63%,17.62,17.62,17.3,100400,12/24/20
WNEB,"Western New England Bancorp Inc",6.75,0.02,+0.30%,6.75,6.82,6.7,31400,12/24/20
WOR,"Worthington Industries",50.82,0.98,+1.97%,50.27,51.11,49.65,177200,12/24/20
WOW,"Wideopenwest Inc",10.18,-0.1,-0.97%,10.39,10.41,10.15,153100,12/24/20
WRE,"Washington Real Estate Investment",21.55,0.18,+0.84%,21.41,21.64,21.18,146900,12/24/20
WRLD,"World Acceptance Cp",103.43,0.49,+0.48%,102.94,104.41,102.9,6700,12/24/20
WSBC,"Wesbanco Inc",29.68,0.16,+0.54%,30.15,30.15,29.05,108600,12/24/20
WSBF,"Waterstone Financial",18.59,0.12,+0.65%,18.79,18.79,18.45,98400,12/24/20
WSC,"Willscot Corp",22.55,0.25,+1.12%,22.33,22.6,22.28,226900,12/24/20
WSFS,"WSFS Financial Corp",44.59,0.41,+0.93%,44.37,44.59,43.69,215200,12/24/20
WSR,"Whitestone REIT",7.9,0.09,+1.15%,7.84,7.95,7.74,117800,12/24/20
WTBA,"West Bancorp",19.41,-0.36,-1.82%,19.67,19.67,19.17,15900,12/24/20
WTI,"W&T Offshore",2.3,-0.08,-3.36%,2.39,2.4,2.29,1381500,12/24/20
WTRE,"Watford Holdings Ltd",34.69,-0.04,-0.12%,34.72,34.75,34.62,66500,12/24/20
WTRH,"Waitr Holdings Inc",3.22,0,0.00%,3.17,3.32,3.15,1263400,12/24/20
WTS,"Watts Water Technologies",120.93,0.88,+0.73%,119.95,121.4,119.85,46500,12/24/20
WTTR,"Select Energy Services Inc",4.21,-0.07,-1.64%,4.31,4.32,4.11,137500,12/24/20
WVE,"Wave Life Sci Ord Sh",8.91,0.16,+1.83%,8.78,9.08,8.71,292400,12/24/20
WW,"Weight Watchers International Inc",28.24,0.44,+1.58%,27.74,28.41,27.06,476500,12/24/20
WWW,"Wolverine World Wide",31.35,-0.42,-1.32%,31.71,31.71,31.21,85100,12/24/20
X,"United States Steel Corp",16.79,-0.08,-0.47%,17.02,17.12,16.67,4423400,12/24/20
XAIR,"Beyond Air Inc",5.21,-0.07,-1.33%,5.34,5.34,5.15,169100,12/24/20
XBIT,"Xbiotech Inc",16.69,0.26,+1.58%,16.8,16.91,16.41,45400,12/24/20
XCUR,"Exicure Inc",1.93,-0.05,-2.53%,2,2.02,1.9,198000,12/24/20
XENT,"Intersect Ent Inc",23,0.13,+0.57%,23,23.25,22.92,154700,12/24/20
XERS,"Xeris Pharmaceuticals Inc",5.45,-0.03,-0.55%,5.54,5.69,5.38,1011500,12/24/20
XFOR,"X4 Pharmaceuticals Inc",7.01,-0.01,-0.14%,7.05,7.06,6.7,46900,12/24/20
XGN,"Exagen Inc",12.27,0.05,+0.41%,12.42,12.5,12.26,4400,12/24/20
XHR,"Xenia Hotels & Resorts Inc",15,0.26,+1.76%,14.96,15.03,14.7,174900,12/24/20
XNCR,"Xencor Inc",46.08,-0.39,-0.84%,46.83,47.34,45.73,83600,12/24/20
XOMA,"Xoma Corp",43.25,-0.78,-1.77%,43.77,44.1,42.88,12200,12/24/20
XONE,"The Exone Company",10.85,-1.14,-9.51%,11.92,12.06,10.81,501400,12/24/20
XPEL,"Xpel Technologies",51.51,0.01,+0.02%,51.18,51.88,47.3,195700,12/24/20
XPER,"Xperi Holding Corp",20.8,0.11,+0.53%,20.79,20.88,20.58,234400,12/24/20
YELP,"Yelp Inc",28.01,0.02,+0.07%,28.19,28.3,27.58,377700,12/24/20
YETI,"Yeti Holdings Inc",73.09,0.2,+0.27%,72.91,73.83,72.52,169400,12/24/20
YEXT,"Yext Inc",16.89,0.13,+0.78%,16.84,17.07,16.6,486400,12/24/20
YMAB,"Y-Mabs Therapeutics Inc",53.5,-0.71,-1.31%,54.28,54.4,53.27,77600,12/24/20
YORW,"York Water Company",47.22,0.35,+0.75%,47.83,47.83,46.52,12600,12/24/20
ZEUS,"Olympic Steel Inc",13.75,0.13,+0.95%,13.74,13.92,13.59,15600,12/24/20
ZGNX,"Zogenix Inc",20.18,0.31,+1.56%,19.87,20.31,19.71,391300,12/24/20
ZIOP,"Ziopharm Oncology IN",2.88,-0.02,-0.69%,2.9,2.93,2.86,524500,12/24/20
ZIXI,"Zix Corp",8.81,-0.04,-0.45%,8.93,9.01,8.75,259900,12/24/20
ZNTL,"Zentalis Pharmaceuticals Inc",57.2,-0.08,-0.14%,57.83,57.85,54.14,225700,12/24/20
ZUMZ,"Zumiez Inc",36.01,-0.64,-1.75%,36.94,37.14,35.97,94800,12/24/20
ZUO,"Zuora Inc",14.36,0.56,+4.06%,13.82,14.6,13.77,1398900,12/24/20
ZYXI,"Zynex Inc",13.67,-0.14,-1.01%,13.91,14,13.61,195300,12/24/20
